Order method type,Retailer type,Product line,Revenue,Date
Sales visit,Department,Personal,0.00454584,2013-09-30
Sales visit,Department,Personal,0.0027046500000000003,2013-09-30
Sales visit,Department,Personal,0.00323433,2013-09-30
Sales visit,Department,Personal,0.01193986,2013-09-30
Sales visit,Department,Personal,0.0031438,2013-09-30
Sales visit,Department,Personal,0.019700330000000002,2013-09-30
Sales visit,Department,Personal,0.00633984,2013-09-30
Sales visit,Department,Golf,0.022497279999999998,2013-09-30
Sales visit,Outdoors,Camping,0.004020800000000001,2013-09-30
Sales visit,Outdoors,Camping,0.06308351999999999,2013-09-30
Sales visit,Outdoors,Camping,0.04350019,2013-09-30
Sales visit,Outdoors,Camping,0.03342761,2013-09-30
Sales visit,Outdoors,Camping,0.00751311,2013-09-30
Sales visit,Outdoors,Camping,0.01748648,2013-09-30
Sales visit,Outdoors,Camping,0.01681563,2013-09-30
Sales visit,Outdoors,Camping,0.07770802,2013-09-30
Sales visit,Outdoors,Camping,0.09102716000000001,2013-09-30
Sales visit,Outdoors,Camping,0.05019274,2013-09-30
Sales visit,Outdoors,Camping,0.0041594,2013-09-30
Sales visit,Outdoors,Camping,0.00228058,2013-09-30
Sales visit,Outdoors,Camping,0.08062578,2013-09-30
Sales visit,Outdoors,Camping,0.08690227,2013-09-30
Sales visit,Outdoors,Camping,0.11233847999999999,2013-09-30
Sales visit,Outdoors,Camping,0.02514928,2013-09-30
Sales visit,Outdoors,Camping,0.009601440000000001,2013-09-30
Sales visit,Outdoors,Camping,2.612e-4,2013-09-30
Sales visit,Outdoors,Camping,0.0540348,2013-09-30
Sales visit,Outdoors,Camping,0.0524188,2013-09-30
Sales visit,Outdoors,Camping,0.05249568,2013-09-30
Sales visit,Outdoors,Camping,0.07524828,2013-09-30
Sales visit,Outdoors,Camping,0.018018720000000002,2013-09-30
Sales visit,Outdoors,Camping,0.01955548,2013-09-30
Sales visit,Outdoors,Camping,0.00793323,2013-09-30
Sales visit,Outdoors,Camping,0.01001742,2013-09-30
Sales visit,Outdoors,Camping,0.01266876,2013-09-30
Sales visit,Outdoors,Camping,0.005493779999999999,2013-09-30
Sales visit,Outdoors,Camping,0.0128934,2013-09-30
Sales visit,Outdoors,Camping,0.00735115,2013-09-30
Sales visit,Outdoors,Camping,0.0061935900000000006,2013-09-30
Sales visit,Outdoors,Camping,0.01648625,2013-09-30
Sales visit,Outdoors,Camping,0.00784092,2013-09-30
Sales visit,Outdoors,Mountaineering,0.037544,2013-09-30
Sales visit,Outdoors,Mountaineering,0.022382,2013-09-30
Sales visit,Outdoors,Mountaineering,0.06817131,2013-09-30
Sales visit,Outdoors,Mountaineering,0.06554760000000001,2013-09-30
Sales visit,Outdoors,Mountaineering,0.0457653,2013-09-30
Sales visit,Outdoors,Mountaineering,0.03068975,2013-09-30
Sales visit,Outdoors,Mountaineering,0.06061,2013-09-30
Sales visit,Outdoors,Mountaineering,0.007689,2013-09-30
Sales visit,Outdoors,Mountaineering,0.0177024,2013-09-30
Sales visit,Outdoors,Mountaineering,0.027398,2013-09-30
Sales visit,Outdoors,Mountaineering,0.02297708,2013-09-30
Sales visit,Outdoors,Mountaineering,0.01787064,2013-09-30
Sales visit,Outdoors,Mountaineering,0.02160288,2013-09-30
Sales visit,Outdoors,Mountaineering,0.02425072,2013-09-30
Sales visit,Outdoors,Mountaineering,0.005292,2013-09-30
Sales visit,Outdoors,Mountaineering,0.023864,2013-09-30
Sales visit,Outdoors,Mountaineering,0.014056299999999999,2013-09-30
Sales visit,Outdoors,Mountaineering,0.01816611,2013-09-30
Sales visit,Outdoors,Mountaineering,0.01804,2013-09-30
Sales visit,Outdoors,Mountaineering,0.0594416,2013-09-30
Sales visit,Outdoors,Mountaineering,0.069464,2013-09-30
Sales visit,Outdoors,Personal,0.01261104,2013-09-30
Sales visit,Outdoors,Personal,0.01584002,2013-09-30
Sales visit,Outdoors,Personal,0.00656667,2013-09-30
Sales visit,Outdoors,Personal,0.00952017,2013-09-30
Sales visit,Outdoors,Personal,0.014470559999999999,2013-09-30
Sales visit,Outdoors,Personal,0.0041316,2013-09-30
Sales visit,Outdoors,Personal,0.015217540000000002,2013-09-30
Sales visit,Outdoors,Personal,0.0015299200000000002,2013-09-30
Sales visit,Outdoors,Personal,0.0063769,2013-09-30
Sales visit,Outdoors,Personal,0.008530129999999999,2013-09-30
Sales visit,Outdoors,Personal,0.022628290000000002,2013-09-30
Sales visit,Outdoors,Personal,0.00778316,2013-09-30
Sales visit,Outdoors,Personal,0.00692672,2013-09-30
Sales visit,Outdoors,Personal,0.01274,2013-09-30
Sales visit,Outdoors,Personal,0.01162718,2013-09-30
Sales visit,Outdoors,Personal,0.0105664,2013-09-30
Sales visit,Outdoors,Personal,0.03213866,2013-09-30
Sales visit,Outdoors,Personal,0.02339779,2013-09-30
Sales visit,Outdoors,Personal,0.048510040000000004,2013-09-30
Telephone,Outdoors,Camping,0.01171512,2013-09-30
Telephone,Outdoors,Camping,0.06124531,2013-09-30
Telephone,Outdoors,Camping,0.02602432,2013-09-30
Telephone,Outdoors,Camping,0.01613544,2013-09-30
Telephone,Outdoors,Camping,0.08267994000000001,2013-09-30
Telephone,Outdoors,Camping,0.07936981,2013-09-30
Telephone,Outdoors,Camping,0.042497639999999996,2013-09-30
Telephone,Outdoors,Camping,0.05599872,2013-09-30
Telephone,Outdoors,Camping,0.00845048,2013-09-30
Telephone,Outdoors,Camping,0.00936622,2013-09-30
Telephone,Outdoors,Camping,0.010190649999999999,2013-09-30
Telephone,Outdoors,Camping,0.00984402,2013-09-30
Telephone,Outdoors,Mountaineering,0.062168,2013-09-30
Telephone,Outdoors,Mountaineering,0.0398905,2013-09-30
Telephone,Outdoors,Mountaineering,0.12349875,2013-09-30
Telephone,Outdoors,Mountaineering,0.09996009,2013-09-30
Telephone,Outdoors,Mountaineering,0.0880859,2013-09-30
Telephone,Outdoors,Mountaineering,0.08293025,2013-09-30
Telephone,Outdoors,Mountaineering,0.0625955,2013-09-30
Telephone,Outdoors,Mountaineering,0.017575,2013-09-30
Telephone,Outdoors,Mountaineering,0.030856,2013-09-30
Telephone,Outdoors,Mountaineering,0.02237402,2013-09-30
Telephone,Outdoors,Mountaineering,0.01246242,2013-09-30
Telephone,Outdoors,Mountaineering,0.0271906,2013-09-30
Telephone,Outdoors,Mountaineering,0.0156672,2013-09-30
Telephone,Outdoors,Personal,0.005418989999999999,2013-09-30
Telephone,Outdoors,Personal,0.0081954,2013-09-30
Telephone,Outdoors,Personal,0.01206468,2013-09-30
Telephone,Outdoors,Personal,0.0038665,2013-09-30
Telephone,Outdoors,Personal,0.00813533,2013-09-30
Telephone,Outdoors,Personal,0.0037401,2013-09-30
Telephone,Outdoors,Personal,0.014939959999999999,2013-09-30
Telephone,Outdoors,Personal,0.03854769,2013-09-30
Telephone,Outdoors,Personal,0.0127072,2013-09-30
Telephone,Outdoors,Personal,0.019089400000000003,2013-09-30
Telephone,Outdoors,Personal,0.01438656,2013-09-30
Telephone,Outdoors,Personal,0.0478268,2013-09-30
Telephone,Sports,Personal,0.00191704,2013-09-30
Telephone,Sports,Personal,0.0225602,2013-09-30
E-mail,Sports,Camping,0.056452699999999995,2013-09-30
E-mail,Sports,Camping,0.20182988000000002,2013-09-30
E-mail,Sports,Camping,0.1199599,2013-09-30
E-mail,Sports,Camping,0.15547729999999998,2013-09-30
E-mail,Sports,Camping,0.09402302,2013-09-30
E-mail,Sports,Camping,0.00470646,2013-09-30
E-mail,Sports,Camping,0.12367308,2013-09-30
E-mail,Sports,Camping,0.08456952000000001,2013-09-30
E-mail,Sports,Camping,0.03073192,2013-09-30
E-mail,Sports,Camping,0.02110848,2013-09-30
E-mail,Sports,Camping,0.0091563,2013-09-30
E-mail,Sports,Camping,0.023018,2013-09-30
E-mail,Sports,Personal,0.007185,2013-09-30
E-mail,Sports,Personal,0.00960628,2013-09-30
E-mail,Sports,Personal,0.008949120000000001,2013-09-30
E-mail,Sports,Personal,0.01099215,2013-09-30
E-mail,Sports,Personal,0.0057893,2013-09-30
E-mail,Sports,Personal,0.02159722,2013-09-30
E-mail,Sports,Personal,0.01472793,2013-09-30
E-mail,Sports,Personal,0.03957108,2013-09-30
E-mail,Sports,Personal,0.06792037,2013-09-30
E-mail,Sports,Personal,0.018600400000000003,2013-09-30
E-mail,Sports,Personal,0.031792139999999997,2013-09-30
E-mail,Sports,Golf,0.10408780000000001,2013-09-30
E-mail,Sports,Golf,0.08192329,2013-09-30
E-mail,Sports,Golf,0.27531684,2013-09-30
E-mail,Sports,Golf,0.08912937,2013-09-30
E-mail,Sports,Golf,0.0562432,2013-09-30
E-mail,Sports,Golf,0.0415272,2013-09-30
Web,Department,Camping,0.05262782,2013-09-30
Web,Department,Camping,0.021990759999999998,2013-09-30
Web,Department,Camping,0.04923072,2013-09-30
Web,Department,Camping,0.06629774000000001,2013-09-30
Web,Department,Camping,0.03013144,2013-09-30
Web,Department,Camping,0.1848022,2013-09-30
Web,Department,Camping,0.09048832000000001,2013-09-30
Web,Department,Camping,0.07233229,2013-09-30
Web,Department,Camping,0.00532924,2013-09-30
Web,Department,Camping,0.06479163,2013-09-30
Web,Department,Camping,0.1046175,2013-09-30
Web,Department,Camping,0.06770960000000001,2013-09-30
Web,Department,Camping,0.0187248,2013-09-30
Web,Department,Camping,0.01958359,2013-09-30
Web,Department,Camping,5.224e-4,2013-09-30
Web,Department,Camping,0.04191348,2013-09-30
Web,Department,Camping,0.089628,2013-09-30
Web,Department,Camping,0.2695248,2013-09-30
Web,Department,Camping,0.1110297,2013-09-30
Web,Department,Camping,0.013326600000000001,2013-09-30
Web,Department,Camping,0.02000772,2013-09-30
Web,Department,Camping,0.01127552,2013-09-30
Web,Department,Camping,0.020860439999999997,2013-09-30
Web,Department,Camping,0.00631015,2013-09-30
Web,Department,Camping,0.01045698,2013-09-30
Web,Department,Camping,0.0127243,2013-09-30
Web,Department,Personal,0.0176751,2013-09-30
Web,Department,Personal,0.01043968,2013-09-30
Web,Department,Personal,0.00522885,2013-09-30
Web,Department,Personal,0.009052,2013-09-30
Web,Department,Personal,0.0298912,2013-09-30
Web,Department,Personal,0.0105336,2013-09-30
Web,Department,Personal,0.0326843,2013-09-30
Web,Department,Personal,0.0276,2013-09-30
Web,Department,Personal,0.026849,2013-09-30
Web,Department,Personal,0.0084315,2013-09-30
Web,Department,Personal,0.0059455,2013-09-30
Web,Department,Personal,0.03125518,2013-09-30
Web,Department,Personal,0.0028809,2013-09-30
Web,Department,Personal,0.01655294,2013-09-30
Web,Department,Personal,0.0118125,2013-09-30
Web,Department,Personal,0.0169669,2013-09-30
Web,Department,Personal,0.022124,2013-09-30
Web,Department,Personal,0.02597335,2013-09-30
Web,Department,Personal,0.0372718,2013-09-30
Web,Department,Personal,0.049097,2013-09-30
Web,Department,Personal,0.002032,2013-09-30
Web,Department,Personal,0.11097789999999999,2013-09-30
Web,Department,Personal,0.04350575,2013-09-30
Web,Department,Personal,0.0373394,2013-09-30
Web,Department,Personal,0.042975599999999996,2013-09-30
Web,Department,Personal,0.01236288,2013-09-30
Web,Department,Personal,0.0057794,2013-09-30
Web,Department,Personal,0.0025155,2013-09-30
Web,Department,Personal,0.00967232,2013-09-30
Web,Department,Personal,0.00781,2013-09-30
Web,Department,Personal,0.0021775,2013-09-30
Web,Department,Personal,0.011745,2013-09-30
Web,Department,Personal,0.015036,2013-09-30
Web,Department,Golf,0.040488800000000005,2013-09-30
Web,Department,Golf,0.010918559999999999,2013-09-30
Web,Department,Golf,0.01307636,2013-09-30
Web,Department,Golf,0.009009,2013-09-30
Web,Outdoors,Camping,0.005523800000000001,2013-09-30
Web,Outdoors,Camping,0.1102057,2013-09-30
Web,Outdoors,Camping,0.0501097,2013-09-30
Web,Outdoors,Camping,0.01373609,2013-09-30
Web,Outdoors,Camping,0.025875930000000002,2013-09-30
Web,Outdoors,Camping,0.16280006,2013-09-30
Web,Outdoors,Camping,0.16666074,2013-09-30
Web,Outdoors,Camping,0.0083188,2013-09-30
Web,Outdoors,Camping,0.0048609,2013-09-30
Web,Outdoors,Camping,0.08190963000000001,2013-09-30
Web,Outdoors,Camping,0.09248187,2013-09-30
Web,Outdoors,Camping,0.10150764,2013-09-30
Web,Outdoors,Camping,0.06492867,2013-09-30
Web,Outdoors,Camping,0.04045518,2013-09-30
Web,Outdoors,Camping,0.047770160000000006,2013-09-30
Web,Outdoors,Camping,0.0492885,2013-09-30
Web,Outdoors,Camping,0.0738752,2013-09-30
Web,Outdoors,Camping,0.0743733,2013-09-30
Web,Outdoors,Camping,0.054786879999999996,2013-09-30
Web,Outdoors,Camping,0.020460580000000003,2013-09-30
Web,Outdoors,Camping,0.016400400000000002,2013-09-30
Web,Outdoors,Camping,0.01099042,2013-09-30
Web,Outdoors,Camping,0.0247105,2013-09-30
Web,Outdoors,Camping,0.011679440000000001,2013-09-30
Web,Outdoors,Camping,0.06253964,2013-09-30
Web,Outdoors,Mountaineering,0.02812,2013-09-30
Web,Outdoors,Mountaineering,0.01805,2013-09-30
Web,Outdoors,Mountaineering,0.052692800000000005,2013-09-30
Web,Outdoors,Mountaineering,0.04096725,2013-09-30
Web,Outdoors,Mountaineering,0.0359936,2013-09-30
Web,Outdoors,Mountaineering,0.115368,2013-09-30
Web,Outdoors,Mountaineering,0.021186,2013-09-30
Web,Outdoors,Mountaineering,0.013892799999999999,2013-09-30
Web,Outdoors,Mountaineering,0.026201,2013-09-30
Web,Outdoors,Mountaineering,0.02189484,2013-09-30
Web,Outdoors,Mountaineering,0.0223299,2013-09-30
Web,Outdoors,Mountaineering,0.01531048,2013-09-30
Web,Outdoors,Mountaineering,0.004572,2013-09-30
Web,Outdoors,Mountaineering,0.112328,2013-09-30
Web,Outdoors,Mountaineering,0.07909517999999999,2013-09-30
Web,Outdoors,Mountaineering,0.04338702,2013-09-30
Web,Outdoors,Mountaineering,0.028812,2013-09-30
Web,Outdoors,Mountaineering,0.132686,2013-09-30
Web,Outdoors,Mountaineering,0.19228,2013-09-30
Web,Outdoors,Personal,0.073219,2013-09-30
Web,Outdoors,Personal,0.21787779999999998,2013-09-30
Web,Outdoors,Personal,0.043628,2013-09-30
Web,Outdoors,Personal,0.036846699999999996,2013-09-30
Web,Outdoors,Personal,0.10743739999999999,2013-09-30
Web,Outdoors,Personal,0.095159,2013-09-30
Web,Outdoors,Personal,0.0344925,2013-09-30
Web,Outdoors,Personal,0.005313,2013-09-30
Web,Outdoors,Personal,0.00276575,2013-09-30
Web,Outdoors,Personal,0.00972,2013-09-30
Web,Outdoors,Personal,0.012102799999999999,2013-09-30
Web,Outdoors,Personal,0.07562165,2013-09-30
Web,Outdoors,Personal,0.08529447,2013-09-30
Web,Outdoors,Personal,0.09068445,2013-09-30
Web,Outdoors,Personal,0.1848664,2013-09-30
Web,Outdoors,Personal,0.1925104,2013-09-30
Web,Outdoors,Personal,0.0294593,2013-09-30
Web,Outdoors,Personal,0.2884735,2013-09-30
Web,Outdoors,Personal,0.1125915,2013-09-30
Web,Outdoors,Personal,0.1417143,2013-09-30
Web,Outdoors,Personal,0.01202047,2013-09-30
Web,Outdoors,Personal,0.01401763,2013-09-30
Web,Outdoors,Personal,0.00397936,2013-09-30
Web,Outdoors,Personal,0.0164592,2013-09-30
Web,Outdoors,Personal,0.022304099999999997,2013-09-30
Web,Outdoors,Personal,5.5e-4,2013-09-30
Web,Outdoors,Personal,0.035364,2013-09-30
Web,Outdoors,Personal,0.06002811,2013-09-30
Web,Outdoors,Personal,0.05192624,2013-09-30
Web,Outdoors,Personal,0.10034,2013-09-30
Web,Outdoors,Personal,0.069452,2013-09-30
Web,Outdoors,Personal,0.024675,2013-09-30
Web,Sports,Camping,0.01364445,2013-09-30
Web,Sports,Camping,0.02415214,2013-09-30
Web,Sports,Camping,0.0067237,2013-09-30
Web,Sports,Camping,0.061738230000000005,2013-09-30
Web,Sports,Camping,0.054613230000000006,2013-09-30
Web,Sports,Camping,0.0454167,2013-09-30
Web,Sports,Camping,0.10250630000000001,2013-09-30
Web,Sports,Camping,0.03714363,2013-09-30
Web,Sports,Camping,0.01207572,2013-09-30
Web,Sports,Camping,0.0164952,2013-09-30
Web,Sports,Camping,0.010828,2013-09-30
Web,Sports,Camping,0.0035983499999999997,2013-09-30
Web,Sports,Camping,0.026502,2013-09-30
Web,Sports,Personal,0.01138809,2013-09-30
Web,Sports,Personal,0.02631,2013-09-30
Web,Sports,Personal,0.0037716,2013-09-30
Web,Sports,Personal,0.0035475,2013-09-30
Web,Sports,Personal,0.010202,2013-09-30
Web,Sports,Personal,0.013797,2013-09-30
Web,Sports,Personal,0.0082711,2013-09-30
Web,Sports,Personal,0.00769965,2013-09-30
Web,Sports,Personal,0.0047025,2013-09-30
Web,Sports,Personal,0.021847619999999998,2013-09-30
Web,Sports,Personal,0.0030598400000000003,2013-09-30
Web,Sports,Personal,0.0037125,2013-09-30
Web,Sports,Personal,0.0147072,2013-09-30
Web,Sports,Personal,0.03769185,2013-09-30
Web,Sports,Personal,0.01567341,2013-09-30
Web,Sports,Personal,0.03271655,2013-09-30
Web,Sports,Personal,0.1154923,2013-09-30
Web,Sports,Personal,0.047648949999999995,2013-09-30
Web,Sports,Personal,0.041907400000000004,2013-09-30
Web,Sports,Personal,0.04142925,2013-09-30
Web,Sports,Personal,0.02737805,2013-09-30
Web,Sports,Personal,0.058138459999999996,2013-09-30
Web,Sports,Personal,0.04650739,2013-09-30
Web,Sports,Personal,0.01612226,2013-09-30
Web,Sports,Personal,0.08172592999999999,2013-09-30
Web,Sports,Personal,0.027985,2013-09-30
Web,Sports,Personal,0.040454,2013-09-30
Web,Sports,Personal,0.01175,2013-09-30
Web,Sports,Golf,0.06700635,2013-09-30
Web,Sports,Golf,0.049215480000000006,2013-09-30
Web,Sports,Golf,0.02149905,2013-09-30
Web,Sports,Golf,0.0494208,2013-09-30
Web,Sports,Golf,0.01642003,2013-09-30
Web,Sports,Golf,0.02729254,2013-09-30
Web,Sports,Golf,0.007623,2013-09-30
Telephone,Outdoors,Camping,0.00931208,2013-09-30
Telephone,Outdoors,Camping,0.010727,2013-09-30
Telephone,Outdoors,Mountaineering,0.026752,2013-09-30
Telephone,Outdoors,Mountaineering,0.018772,2013-09-30
Telephone,Outdoors,Mountaineering,0.05104615,2013-09-30
Telephone,Outdoors,Mountaineering,0.09395156,2013-09-30
Telephone,Outdoors,Mountaineering,0.0689643,2013-09-30
Telephone,Outdoors,Mountaineering,0.0216125,2013-09-30
Telephone,Outdoors,Mountaineering,0.026733,2013-09-30
Telephone,Outdoors,Mountaineering,0.02030986,2013-09-30
Telephone,Outdoors,Mountaineering,0.02175045,2013-09-30
Telephone,Outdoors,Mountaineering,0.02014884,2013-09-30
Telephone,Outdoors,Mountaineering,0.02879048,2013-09-30
Telephone,Outdoors,Mountaineering,0.011250399999999999,2013-09-30
Web,Department,Camping,0.01228365,2013-09-30
Web,Department,Camping,0.03973728,2013-09-30
Web,Department,Camping,0.00490394,2013-09-30
Web,Department,Camping,0.04574372,2013-09-30
Web,Department,Camping,0.0285112,2013-09-30
Web,Department,Camping,0.08071036,2013-09-30
Web,Department,Camping,0.2943556,2013-09-30
Web,Department,Camping,0.08129810000000001,2013-09-30
Web,Department,Camping,0.07783911,2013-09-30
Web,Department,Camping,0.1223937,2013-09-30
Web,Department,Camping,0.08857614999999999,2013-09-30
Web,Department,Camping,0.01557744,2013-09-30
Web,Department,Camping,0.0070776499999999996,2013-09-30
Web,Department,Camping,0.02735914,2013-09-30
Web,Department,Camping,0.0812084,2013-09-30
Web,Department,Camping,0.07821504,2013-09-30
Web,Department,Camping,0.04965984,2013-09-30
Web,Department,Camping,0.10104400999999999,2013-09-30
Web,Department,Camping,0.010476280000000001,2013-09-30
Web,Department,Camping,0.014348040000000001,2013-09-30
Web,Department,Camping,0.019980900000000003,2013-09-30
Web,Department,Camping,0.01951872,2013-09-30
Web,Department,Camping,0.00798854,2013-09-30
Web,Department,Camping,0.00902195,2013-09-30
Web,Department,Camping,0.01347185,2013-09-30
Web,Department,Camping,0.00992538,2013-09-30
Web,Department,Camping,0.04923731,2013-09-30
Web,Department,Camping,0.01110797,2013-09-30
Web,Department,Personal,0.007520300000000001,2013-09-30
Web,Department,Personal,0.00403617,2013-09-30
Web,Department,Personal,0.01929003,2013-09-30
Web,Department,Personal,0.01971,2013-09-30
Web,Department,Personal,0.049671400000000004,2013-09-30
Web,Department,Personal,0.0079268,2013-09-30
Web,Department,Personal,0.041576699999999994,2013-09-30
Web,Department,Personal,0.065344,2013-09-30
Web,Department,Personal,0.0256016,2013-09-30
Web,Department,Personal,0.028032,2013-09-30
Web,Department,Personal,0.016937400000000002,2013-09-30
Web,Department,Personal,0.027620759999999998,2013-09-30
Web,Department,Personal,0.0077319,2013-09-30
Web,Department,Personal,0.026407240000000002,2013-09-30
Web,Department,Personal,0.02214,2013-09-30
Web,Department,Personal,0.0286484,2013-09-30
Web,Department,Personal,0.05550425,2013-09-30
Web,Department,Personal,0.03724131,2013-09-30
Web,Department,Personal,0.03455725,2013-09-30
Web,Department,Personal,0.12044260000000001,2013-09-30
Web,Department,Personal,0.090768,2013-09-30
Web,Department,Personal,0.1261818,2013-09-30
Web,Department,Personal,0.027981,2013-09-30
Web,Department,Personal,0.038279150000000005,2013-09-30
Web,Department,Personal,0.04652048,2013-09-30
Web,Department,Personal,0.01032423,2013-09-30
Web,Department,Personal,0.0042328,2013-09-30
Web,Department,Personal,0.0182019,2013-09-30
Web,Department,Personal,0.053416019999999995,2013-09-30
Web,Department,Personal,0.018600400000000003,2013-09-30
Web,Department,Personal,0.00374,2013-09-30
Web,Department,Personal,0.0222096,2013-09-30
Web,Department,Personal,0.058142910000000006,2013-09-30
Web,Department,Personal,0.02876868,2013-09-30
Web,Department,Personal,0.03615014,2013-09-30
Web,Department,Personal,0.03509,2013-09-30
Web,Department,Personal,0.020406,2013-09-30
Web,Department,Personal,0.0235,2013-09-30
Web,Department,Golf,0.03390937,2013-09-30
Web,Department,Golf,0.057430760000000004,2013-09-30
Web,Department,Golf,0.22580810999999998,2013-09-30
Web,Department,Golf,0.16534144,2013-09-30
Web,Department,Golf,0.13238784,2013-09-30
Web,Department,Golf,0.03524158,2013-09-30
Web,Department,Golf,0.0828828,2013-09-30
Web,Department,Golf,0.02142432,2013-09-30
Web,Department,Golf,0.02333408,2013-09-30
Web,Department,Golf,0.018363360000000002,2013-09-30
Web,Outdoors,Camping,0.019243240000000002,2013-09-30
Web,Outdoors,Camping,0.009738040000000002,2013-09-30
Web,Outdoors,Camping,0.09100224000000001,2013-09-30
Web,Outdoors,Camping,0.12064216999999999,2013-09-30
Web,Outdoors,Camping,0.037677419999999996,2013-09-30
Web,Outdoors,Camping,0.012521850000000001,2013-09-30
Web,Outdoors,Camping,0.0167832,2013-09-30
Web,Outdoors,Camping,0.13853827999999999,2013-09-30
Web,Outdoors,Camping,0.15191805,2013-09-30
Web,Outdoors,Camping,0.07352175999999999,2013-09-30
Web,Outdoors,Camping,0.01332936,2013-09-30
Web,Outdoors,Camping,0.0659043,2013-09-30
Web,Outdoors,Camping,0.15302053,2013-09-30
Web,Outdoors,Camping,0.29747028000000003,2013-09-30
Web,Outdoors,Camping,0.039416660000000006,2013-09-30
Web,Outdoors,Camping,0.019362240000000003,2013-09-30
Web,Outdoors,Camping,0.0531041,2013-09-30
Web,Outdoors,Camping,0.0383355,2013-09-30
Web,Outdoors,Camping,0.0763196,2013-09-30
Web,Outdoors,Camping,0.08490911999999999,2013-09-30
Web,Outdoors,Camping,0.18287082000000002,2013-09-30
Web,Outdoors,Camping,0.01710354,2013-09-30
Web,Outdoors,Camping,0.0152418,2013-09-30
Web,Outdoors,Camping,0.02062734,2013-09-30
Web,Outdoors,Camping,0.00934208,2013-09-30
Web,Outdoors,Camping,0.021223950000000002,2013-09-30
Web,Outdoors,Camping,0.00958666,2013-09-30
Web,Outdoors,Mountaineering,0.058216,2013-09-30
Web,Outdoors,Mountaineering,0.036461,2013-09-30
Web,Outdoors,Mountaineering,0.10340962,2013-09-30
Web,Outdoors,Mountaineering,0.054076769999999996,2013-09-30
Web,Outdoors,Mountaineering,0.037540199999999996,2013-09-30
Web,Outdoors,Mountaineering,0.0502645,2013-09-30
Web,Outdoors,Mountaineering,0.1664685,2013-09-30
Web,Outdoors,Mountaineering,0.018348,2013-09-30
Web,Outdoors,Mountaineering,0.0497268,2013-09-30
Web,Outdoors,Mountaineering,0.050673,2013-09-30
Web,Outdoors,Mountaineering,0.043826540000000004,2013-09-30
Web,Outdoors,Mountaineering,0.012344850000000001,2013-09-30
Web,Outdoors,Mountaineering,0.043725059999999996,2013-09-30
Web,Outdoors,Mountaineering,0.01469744,2013-09-30
Web,Outdoors,Mountaineering,0.014922,2013-09-30
Web,Outdoors,Mountaineering,0.103664,2013-09-30
Web,Outdoors,Mountaineering,0.06777416,2013-09-30
Web,Outdoors,Mountaineering,0.039859620000000005,2013-09-30
Web,Outdoors,Mountaineering,0.0278908,2013-09-30
Web,Outdoors,Mountaineering,0.12789,2013-09-30
Web,Outdoors,Mountaineering,0.176928,2013-09-30
Web,Outdoors,Personal,0.035697,2013-09-30
Web,Outdoors,Personal,0.0403322,2013-09-30
Web,Outdoors,Personal,0.035020800000000005,2013-09-30
Web,Outdoors,Personal,0.025447400000000002,2013-09-30
Web,Outdoors,Personal,0.09128860000000001,2013-09-30
Web,Outdoors,Personal,0.0430274,2013-09-30
Web,Outdoors,Personal,0.0053391,2013-09-30
Web,Outdoors,Personal,0.00321568,2013-09-30
Web,Outdoors,Personal,0.004598,2013-09-30
Web,Outdoors,Personal,0.01168876,2013-09-30
Web,Outdoors,Personal,0.00229488,2013-09-30
Web,Outdoors,Personal,0.00535382,2013-09-30
Web,Outdoors,Personal,0.012015,2013-09-30
Web,Outdoors,Personal,0.041210800000000006,2013-09-30
Web,Outdoors,Personal,0.0698229,2013-09-30
Web,Outdoors,Personal,0.03312345,2013-09-30
Web,Outdoors,Personal,0.05435925,2013-09-30
Web,Outdoors,Personal,0.17817729999999998,2013-09-30
Web,Outdoors,Personal,0.0702343,2013-09-30
Web,Outdoors,Personal,0.12158714999999999,2013-09-30
Web,Outdoors,Personal,0.0480145,2013-09-30
Web,Outdoors,Personal,0.0446068,2013-09-30
Web,Outdoors,Personal,0.01268918,2013-09-30
Web,Outdoors,Personal,0.03343074,2013-09-30
Web,Outdoors,Personal,0.01207184,2013-09-30
Web,Outdoors,Personal,0.01096,2013-09-30
Web,Outdoors,Personal,0.020993599999999998,2013-09-30
Web,Outdoors,Personal,0.0032121,2013-09-30
Web,Outdoors,Personal,0.0555328,2013-09-30
Web,Outdoors,Personal,0.01081024,2013-09-30
Web,Outdoors,Personal,0.00792,2013-09-30
Web,Outdoors,Personal,0.044602699999999995,2013-09-30
Web,Outdoors,Personal,0.030434430000000002,2013-09-30
Web,Outdoors,Personal,0.03825705,2013-09-30
Web,Outdoors,Personal,0.04167764,2013-09-30
Web,Outdoors,Personal,0.050025,2013-09-30
Web,Outdoors,Personal,0.015036,2013-09-30
Web,Outdoors,Personal,0.033605,2013-09-30
Web,Sports,Camping,0.0257912,2013-09-30
Web,Sports,Camping,0.01108884,2013-09-30
Web,Sports,Camping,0.02164096,2013-09-30
Web,Sports,Camping,0.0124534,2013-09-30
Web,Sports,Camping,0.09755533999999999,2013-09-30
Web,Sports,Camping,0.06242994,2013-09-30
Web,Sports,Camping,0.04905082,2013-09-30
Web,Sports,Camping,0.0177093,2013-09-30
Web,Sports,Camping,0.40514161,2013-09-30
Web,Sports,Camping,0.11315805,2013-09-30
Web,Sports,Camping,0.171523,2013-09-30
Web,Sports,Camping,0.10250630000000001,2013-09-30
